0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,name,psnr
39.96070861816406,39.9439582824707,39.948814392089844,39.963417053222656,39.95988845825195,39.954620361328125,39.952484130859375,39.95397186279297,39.96779251098633,39.96485900878906,39.960636138916016,39.94629669189453,39.94867706298828,39.951141357421875,39.95484924316406,39.94602584838867,39.959007263183594,39.95457458496094,39.95140838623047,39.94856643676758,39.958465576171875,39.957252502441406,39.94723892211914,39.9611930847168,39.962318420410156,39.95733642578125,39.96327209472656,39.94774627685547,39.95240783691406,39.95697784423828,39.96454620361328,39.96042251586914,39.95718765258789,39.94792556762695,39.953365325927734,39.9581413269043,39.96367645263672,39.954185485839844,39.965789794921875,39.97203063964844,39.950138092041016,39.96138381958008,39.945777893066406,39.95427703857422,39.95181655883789,39.95741653442383,39.9478645324707,39.95440673828125,39.95002365112305,39.94902038574219,39.95991134643555,39.967506408691406,39.94771194458008,39.969078063964844,39.951881408691406,39.95482635498047,39.956398010253906,39.955230712890625,39.95812225341797,39.94924545288086,39.945533752441406,39.95896530151367,39.94972610473633,39.96099090576172,39.94356155395508,39.969207763671875,39.95917510986328,39.96181106567383,39.95818328857422,39.958683013916016,39.96211242675781,39.95261764526367,39.96455383300781,39.95848846435547,39.962825775146484,39.95994186401367,39.94847106933594,39.96026611328125,39.95242691040039,39.954715728759766,39.95209503173828,boxes_gau_001,39.95209503173828
33.045326232910156,33.055091857910156,33.04438018798828,33.04167556762695,33.04949188232422,33.04423904418945,33.04222106933594,33.02954864501953,33.033843994140625,33.04716491699219,33.04119110107422,33.04652786254883,33.04070281982422,33.05446243286133,33.03902053833008,33.03644561767578,33.053409576416016,33.046913146972656,33.03459548950195,33.0460205078125,33.03343963623047,33.04804229736328,33.040897369384766,33.04188537597656,33.04622268676758,33.05396270751953,33.05284118652344,33.05886459350586,33.059356689453125,33.036685943603516,33.05939483642578,33.05213928222656,33.05228805541992,33.04670715332031,33.047462463378906,33.057289123535156,33.03523635864258,33.033668518066406,33.049537658691406,33.04035949707031,33.04933166503906,33.0423583984375,33.042938232421875,33.033931732177734,33.05979919433594,33.036346435546875,33.0384521484375,33.04086685180664,33.0537109375,33.056617736816406,33.035400390625,33.05146026611328,33.05249786376953,33.051822662353516,33.042232513427734,33.05873489379883,33.04734802246094,33.038055419921875,33.05802917480469,33.039852142333984,33.054420471191406,33.048065185546875,33.043067932128906,33.04291915893555,33.05055618286133,33.05518341064453,33.043968200683594,33.057308197021484,33.043235778808594,33.04737854003906,33.04330062866211,33.041988372802734,33.03805923461914,33.04879379272461,33.055721282958984,33.039100646972656,33.033138275146484,33.05021667480469,33.04706954956055,33.04199981689453,33.043277740478516,boxes_gau_002,33.043277740478516
29.65941619873047,29.6580867767334,29.669498443603516,29.655879974365234,29.66486167907715,29.66263771057129,29.67559814453125,29.67278480529785,29.68033218383789,29.651182174682617,29.655658721923828,29.65308952331543,29.658220291137695,29.6596622467041,29.653549194335938,29.652822494506836,29.663169860839844,29.67507553100586,29.6654109954834,29.664762496948242,29.665237426757812,29.661008834838867,29.654926300048828,29.669174194335938,29.666318893432617,29.660724639892578,29.658586502075195,29.643945693969727,29.665067672729492,29.671974182128906,29.654190063476562,29.665157318115234,29.671113967895508,29.661212921142578,29.65581703186035,29.669544219970703,29.6602840423584,29.65580177307129,29.651582717895508,29.6688175201416,29.654659271240234,29.662921905517578,29.672536849975586,29.657773971557617,29.671886444091797,29.665332794189453,29.64011001586914,29.67980194091797,29.65482521057129,29.666921615600586,29.66619873046875,29.662681579589844,29.659223556518555,29.65988540649414,29.65395736694336,29.664527893066406,29.66143035888672,29.67559051513672,29.662158966064453,29.66069984436035,29.6583194732666,29.668283462524414,29.661357879638672,29.66769790649414,29.670909881591797,29.657184600830078,29.664901733398438,29.674348831176758,29.6694278717041,29.65640640258789,29.671733856201172,29.66332244873047,29.666610717773438,29.66480255126953,29.654399871826172,29.666366577148438,29.667978286743164,29.661205291748047,29.65666961669922,29.64892578125,29.66128158569336,boxes_gau_003,29.66128158569336
27.123184204101562,27.099029541015625,27.10379409790039,27.108264923095703,27.110986709594727,27.096759796142578,27.113693237304688,27.112098693847656,27.113338470458984,27.105915069580078,27.10565757751465,27.09374237060547,27.108062744140625,27.107315063476562,27.10066795349121,27.10630226135254,27.124025344848633,27.101139068603516,27.103351593017578,27.11139488220215,27.108779907226562,27.1048641204834,27.120283126831055,27.11176109313965,27.097265243530273,27.10772705078125,27.11240577697754,27.099191665649414,27.114107131958008,27.104846954345703,27.104602813720703,27.112110137939453,27.10857391357422,27.112533569335938,27.11113929748535,27.108335494995117,27.1019287109375,27.105640411376953,27.106874465942383,27.105819702148438,27.109790802001953,27.114574432373047,27.126689910888672,27.110807418823242,27.11569595336914,27.09541130065918,27.11798667907715,27.098705291748047,27.10344696044922,27.107946395874023,27.104904174804688,27.105602264404297,27.113819122314453,27.108003616333008,27.107494354248047,27.091386795043945,27.105125427246094,27.10897445678711,27.104652404785156,27.093284606933594,27.104049682617188,27.098899841308594,27.116683959960938,27.101852416992188,27.1030216217041,27.107528686523438,27.10211944580078,27.107088088989258,27.112445831298828,27.09911346435547,27.107322692871094,27.11827278137207,27.107101440429688,27.094894409179688,27.107114791870117,27.107303619384766,27.098682403564453,27.11554527282715,27.112106323242188,27.100496292114258,27.11397933959961,boxes_gau_004,27.11397933959961
23.22382164001465,23.22998046875,23.230777740478516,23.224163055419922,23.232328414916992,23.231021881103516,23.23495864868164,23.238445281982422,23.236902236938477,23.229978561401367,23.225194931030273,23.229272842407227,23.214000701904297,23.229761123657227,23.241121292114258,23.236129760742188,23.234731674194336,23.235063552856445,23.22696876525879,23.238040924072266,23.234981536865234,23.223962783813477,23.235706329345703,23.218463897705078,23.228023529052734,23.23596954345703,23.229398727416992,23.214378356933594,23.238178253173828,23.22164535522461,23.23573112487793,23.22862434387207,23.2208251953125,23.23816680908203,23.232614517211914,23.238807678222656,23.22068214416504,23.223115921020508,23.22072982788086,23.223358154296875,23.238637924194336,23.23801040649414,23.226890563964844,23.23244857788086,23.2266902923584,23.220998764038086,23.23202896118164,23.212398529052734,23.220903396606445,23.246273040771484,23.232831954956055,23.236289978027344,23.237796783447266,23.241483688354492,23.229978561401367,23.227188110351562,23.222957611083984,23.225229263305664,23.236297607421875,23.220413208007812,23.224117279052734,23.22464942932129,23.237640380859375,23.210071563720703,23.231857299804688,23.218841552734375,23.229602813720703,23.228797912597656,23.237777709960938,23.235389709472656,23.233320236206055,23.25086212158203,23.23639678955078,23.2330322265625,23.225915908813477,23.218669891357422,23.22188949584961,23.22551918029785,23.23357582092285,23.24188232421875,23.236618041992188,boxes_gau_005,23.236618041992188
32.033424377441406,31.95364761352539,32.06390380859375,32.085018157958984,32.07107925415039,32.1427116394043,32.10248947143555,32.18276596069336,32.147789001464844,31.996858596801758,32.02662658691406,32.0545654296875,32.096012115478516,32.12032699584961,32.1509895324707,32.140254974365234,32.160133361816406,32.22594451904297,32.029972076416016,32.03966522216797,32.063011169433594,32.102439880371094,32.15200424194336,32.09263610839844,32.07859802246094,32.122440338134766,32.24224853515625,32.04772186279297,31.989635467529297,32.06733703613281,32.08355712890625,32.134735107421875,32.133358001708984,32.13317108154297,32.20892333984375,32.25812530517578,31.9346923828125,32.016326904296875,32.04608917236328,32.02349853515625,32.02378463745117,32.117408752441406,32.028141021728516,32.15092849731445,32.09571075439453,31.948368072509766,32.02907943725586,31.98072624206543,32.046180725097656,32.022682189941406,32.114559173583984,32.058349609375,32.14436721801758,32.14664840698242,32.04798126220703,31.968616485595703,32.04691696166992,32.021751403808594,32.025390625,32.07767868041992,32.13044738769531,32.107845306396484,32.17584991455078,31.976268768310547,31.99359893798828,32.02976989746094,32.11445617675781,32.10376739501953,32.09160614013672,32.11281967163086,32.14250183105469,32.18987274169922,32.0185432434082,31.94278907775879,31.987178802490234,32.07027816772461,32.068939208984375,32.167240142822266,32.1492919921875,32.15739440917969,32.142940521240234,boxes_jp2_25,32.142940521240234
33.614654541015625,33.61709213256836,33.61315155029297,33.67578125,33.700233459472656,33.70625305175781,33.71202850341797,33.75763702392578,33.784690856933594,33.6436882019043,33.607566833496094,33.63679504394531,33.69198989868164,33.6993293762207,33.74411392211914,33.74009704589844,33.769752502441406,33.7822265625,33.6479606628418,33.56714630126953,33.65546798706055,33.665916442871094,33.662086486816406,33.70242691040039,33.70122528076172,33.787986755371094,33.777435302734375,33.64750289916992,33.604515075683594,33.610713958740234,33.682228088378906,33.702484130859375,33.71128845214844,33.722938537597656,33.770973205566406,33.76631164550781,33.58951950073242,33.60875701904297,33.605892181396484,33.68075180053711,33.645713806152344,33.68182373046875,33.694427490234375,33.714107513427734,33.7332763671875,33.599647521972656,33.582557678222656,33.580421447753906,33.676856994628906,33.65375900268555,33.65721893310547,33.650203704833984,33.70598220825195,33.72099685668945,33.613609313964844,33.57600021362305,33.61444854736328,33.632286071777344,33.65359115600586,33.67195129394531,33.67808532714844,33.727725982666016,33.70566177368164,33.60271072387695,33.548892974853516,33.61412811279297,33.657894134521484,33.65144348144531,33.6494140625,33.69258499145508,33.72405242919922,33.740455627441406,33.60491943359375,33.54200744628906,33.59403991699219,33.65395736694336,33.623016357421875,33.66472625732422,33.680721282958984,33.712745666503906,33.70044708251953,boxes_jp2_375,33.70044708251953
34.70941925048828,34.730018615722656,34.678531646728516,34.754398345947266,34.765892028808594,34.792701721191406,34.76362991333008,34.796669006347656,34.80254364013672,34.74432373046875,34.70481491088867,34.732276916503906,34.73688507080078,34.74567794799805,34.808502197265625,34.81060791015625,34.80584716796875,34.811824798583984,34.670799255371094,34.689788818359375,34.736473083496094,34.7672004699707,34.7592887878418,34.71714782714844,34.75041961669922,34.78755569458008,34.804237365722656,34.71173095703125,34.710174560546875,34.70053482055664,34.7586784362793,34.748291015625,34.719078063964844,34.76068878173828,34.793609619140625,34.77677917480469,34.694705963134766,34.71635055541992,34.678504943847656,34.68896484375,34.733028411865234,34.70969772338867,34.74028778076172,34.75822830200195,34.78466796875,34.65987014770508,34.673309326171875,34.693199157714844,34.7318115234375,34.73470687866211,34.73931121826172,34.73265838623047,34.75844192504883,34.76332092285156,34.69562911987305,34.638179779052734,34.718135833740234,34.67234802246094,34.7188720703125,34.75444030761719,34.76904296875,34.76947021484375,34.73033905029297,34.6646728515625,34.6743278503418,34.642173767089844,34.727317810058594,34.72252655029297,34.70970153808594,34.76116943359375,34.74540328979492,34.7868766784668,34.63859176635742,34.633705139160156,34.626373291015625,34.68091583251953,34.688621520996094,34.7211799621582,34.71095275878906,34.73767852783203,34.746463775634766,boxes_jp2_5,34.746463775634766
35.601341247558594,35.60784912109375,35.60698699951172,35.62574005126953,35.65097427368164,35.663143157958984,35.665374755859375,35.67042922973633,35.703330993652344,35.62794494628906,35.597198486328125,35.628990173339844,35.67081069946289,35.659793853759766,35.6715087890625,35.661155700683594,35.659767150878906,35.687217712402344,35.58070755004883,35.57854080200195,35.626373291015625,35.63424301147461,35.645172119140625,35.6197509765625,35.641517639160156,35.68138885498047,35.6906623840332,35.56705856323242,35.597373962402344,35.58314514160156,35.65110778808594,35.62604522705078,35.64866638183594,35.63959884643555,35.666202545166016,35.67616653442383,35.55104064941406,35.5887336730957,35.60148620605469,35.617713928222656,35.59539031982422,35.63611602783203,35.63807678222656,35.628448486328125,35.66071319580078,35.570213317871094,35.567073822021484,35.582908630371094,35.62004852294922,35.610504150390625,35.62532043457031,35.60774230957031,35.64426040649414,35.62687683105469,35.576595306396484,35.54977798461914,35.610172271728516,35.60688400268555,35.62766647338867,35.60502624511719,35.651641845703125,35.63978958129883,35.64310836791992,35.526283264160156,35.558258056640625,35.54350280761719,35.61843490600586,35.55657958984375,35.591705322265625,35.63418960571289,35.655235290527344,35.66175079345703,35.52838897705078,35.52946090698242,35.544158935546875,35.56501007080078,35.57474899291992,35.59187316894531,35.60471725463867,35.61833190917969,35.63086700439453,boxes_jp2_625,35.63086700439453
36.333011627197266,36.33427047729492,36.31163024902344,36.35906982421875,36.38105010986328,36.362796783447266,36.3670768737793,36.38542175292969,36.40065383911133,36.348873138427734,36.32511901855469,36.33866500854492,36.38656234741211,36.36307144165039,36.38978576660156,36.37367630004883,36.38819885253906,36.388824462890625,36.314659118652344,36.332733154296875,36.34095001220703,36.335262298583984,36.34941482543945,36.3526725769043,36.345970153808594,36.38037109375,36.389766693115234,36.31739807128906,36.337921142578125,36.31646728515625,36.33041763305664,36.3453369140625,36.3709602355957,36.34978485107422,36.37593078613281,36.37503433227539,36.307640075683594,36.29664993286133,36.28321838378906,36.31147003173828,36.3111572265625,36.34424591064453,36.35262680053711,36.32081604003906,36.338592529296875,36.303916931152344,36.294857025146484,36.28818893432617,36.32876205444336,36.32766342163086,36.33477783203125,36.327266693115234,36.33681106567383,36.321929931640625,36.2910270690918,36.27973556518555,36.292972564697266,36.32194900512695,36.30195236206055,36.34227752685547,36.37027359008789,36.32417678833008,36.34330368041992,36.281272888183594,36.27128219604492,36.25533676147461,36.32792282104492,36.30915451049805,36.32040786743164,36.353206634521484,36.344364166259766,36.34673309326172,36.25525665283203,36.2586784362793,36.25724411010742,36.277835845947266,36.26639175415039,36.30310821533203,36.301795959472656,36.31501770019531,36.30759811401367,boxes_jp2_75,36.30759811401367
